title,text,url,source,source_url,source_type,platform,language,country,region,location,date,published_date,query,file_source,description,content,id,favorite,tone,source_name,parent_url,parent_id,children,direct_reach,cumulative_reach,domain_reach,tags
NA LIE! Ngige No Warn APC Make Dem No Celebrate Di Presido Election Victory,"Claim: Chris Ngige bin advise APC make dem no celebrate di presidential election victory because of him experience for court with Peter Obi. 
Verdict: NA LIE. As we confirm from di spokesperson of Ngige wey talk say di minister no make dis kind statement.",https://www.wazobiafm.com/news/fact-check/na-lie-ngige-no-warn-apc-make-dem-no-celebrate-di-presido-election-victory/,Wazobia FM,https://www.wazobiafm.com/news/,radio,radio_website,English,Nigeria,Southwest,Lagos,,,radio_collection,radio_hybrid,"Claim: Chris Ngige bin advise APC make dem no celebrate di presidential election victory because of him experience for court with Peter Obi. 
Verdict: NA LIE. As we confirm from di spokesperson of Ngi...","Claim: Chris Ngige bin advise APC make dem no celebrate di presidential election victory because of him experience for court with Peter Obi. 
Verdict: NA LIE. As we confirm from di spokesperson of Ngige wey talk say di minister no make dis kind statement.",radio_web_686051949760310778_1771484415,False,neutral,Wazobia FM,https://www.wazobiafm.com/news/,web_wazobia_fm,[],0,0,0,"['radio', 'web', 'southwest']"
Fasting No Fit Cure Cancer,"Claim: Dem fit use Fasting as treatment for cancer.

Verdict: MOST TIMES NA TRUE. Although dem don prove say fasting dey effective to treat cancer but no be di cure be dat.",https://www.wazobiafm.com/news/fact-check/fasting-no-fit-cure-cancer/,Wazobia FM,https://www.wazobiafm.com/news/,radio,radio_website,English,Nigeria,Southwest,Lagos,,,radio_collection,radio_hybrid,"Claim: Dem fit use Fasting as treatment for cancer.

Verdict: MOST TIMES NA TRUE. Although dem don prove say fasting dey effective to treat cancer but no be di cure be dat.","Claim: Dem fit use Fasting as treatment for cancer.

Verdict: MOST TIMES NA TRUE. Although dem don prove say fasting dey effective to treat cancer but no be di cure be dat.",radio_web_-1166611847308578975_1771484415,False,neutral,Wazobia FM,https://www.wazobiafm.com/news/,web_wazobia_fm,[],0,0,0,"['radio', 'web', 'southwest']"
Bukola Saraki Claim Say Inflation Rate No Reach Double Digit Under PDP,Claim: The inflation rate today na around 16% but under di government of Peoples Democratic Party (PDP) na single figure e be .,https://www.wazobiafm.com/news/fact-check/fact-check-of-wetin-bukola-saraki-claim-say-inflation-rate-stay-for-single-digit-under-pdp/,Wazobia FM,https://www.wazobiafm.com/news/,radio,radio_website,English,Nigeria,Southwest,Lagos,,,radio_collection,radio_hybrid,Claim: The inflation rate today na around 16% but under di government of Peoples Democratic Party (PDP) na single figure e be .,Claim: The inflation rate today na around 16% but under di government of Peoples Democratic Party (PDP) na single figure e be .,radio_web_-1527793006695692781_1771484415,False,neutral,Wazobia FM,https://www.wazobiafm.com/news/,web_wazobia_fm,[],0,0,0,"['radio', 'web', 'southwest']"
How Fake Ibrahim Babangida For Twitter Do Pipo Wayo-Wayo,Former leader dem under di military rule or for democracy get ogbonge role wey dem dey play for election mata inside Nigeria. Different important pipo dey take anything wey dis former leaders dem talk very serious especially di ones wey wan run for office .,https://www.wazobiafm.com/news/fact-check/how-fake-ibrahim-babangida-for-twitter-do-pipo-wayo-wayo/,Wazobia FM,https://www.wazobiafm.com/news/,radio,radio_website,English,Nigeria,Southwest,Lagos,,,radio_collection,radio_hybrid,Former leader dem under di military rule or for democracy get ogbonge role wey dem dey play for election mata inside Nigeria. Different important pipo dey take anything wey dis former leaders dem talk...,Former leader dem under di military rule or for democracy get ogbonge role wey dem dey play for election mata inside Nigeria. Different important pipo dey take anything wey dis former leaders dem talk very serious especially di ones wey wan run for office .,radio_web_1021167512197185032_1771484415,False,neutral,Wazobia FM,https://www.wazobiafm.com/news/,web_wazobia_fm,[],0,0,0,"['radio', 'web', 'southwest']"
Korope Drivers Protest for Ajah Over Lekki–Epe Expressway Ban,Hundreds of korope drivers come out for protest on Tuesday for Ajah area of Lagos as dem kick against Lagos State Government ban wey stop dem from operating for Lekki–Epe Expressway.,https://www.wazobiafm.com/news/hottori/korope-drivers-protest-for-ajah-over-lekki-epe-expressway-ban/,Wazobia FM,https://www.wazobiafm.com/news/,radio,radio_website,English,Nigeria,Southwest,Lagos,,,radio_collection,radio_hybrid,Hundreds of korope drivers come out for protest on Tuesday for Ajah area of Lagos as dem kick against Lagos State Government ban wey stop dem from operating for Lekki–Epe Expressway.,Hundreds of korope drivers come out for protest on Tuesday for Ajah area of Lagos as dem kick against Lagos State Government ban wey stop dem from operating for Lekki–Epe Expressway.,radio_web_150027986278462628_1771484415,False,neutral,Wazobia FM,https://www.wazobiafm.com/news/,web_wazobia_fm,[],0,0,0,"['radio', 'web', 'southwest']"
"Electronic Transmission Still Dey Compulsory, Rotimi Talk","Nigeria House of Representatives don talk say electronic transmission of election results from polling units still dey compulsory under the amended Electoral Act, despite the wahala and controversy wey follow the recent changes wey dem make to the bill.",https://www.wazobiafm.com/news/hottori/electronic-transmission-still-dey-compulsory-rotimi-talk/,Wazobia FM,https://www.wazobiafm.com/news/,radio,radio_website,English,Nigeria,Southwest,Lagos,,,radio_collection,radio_hybrid,"Nigeria House of Representatives don talk say electronic transmission of election results from polling units still dey compulsory under the amended Electoral Act, despite the wahala and controversy we...","Nigeria House of Representatives don talk say electronic transmission of election results from polling units still dey compulsory under the amended Electoral Act, despite the wahala and controversy wey follow the recent changes wey dem make to the bill.",radio_web_-6784508797763121773_1771484415,False,neutral,Wazobia FM,https://www.wazobiafm.com/news/,web_wazobia_fm,[],0,0,0,"['radio', 'web', 'southwest']"
UK Go Begin Use e-Visa For Nigerian Travellers From February 25,"Government of United Kingdom don announce say from February 25, 2026, Nigerians wey dey apply for UK visit visa go begin receive electronic visa (eVisa) instead of the physical visa sticker wey dem dey paste for passport.",https://www.wazobiafm.com/news/hottori/uk-go-begin-use-e-visa-for-nigerian-travellers-from-february-25/,Wazobia FM,https://www.wazobiafm.com/news/,radio,radio_website,English,Nigeria,Southwest,Lagos,,,radio_collection,radio_hybrid,"Government of United Kingdom don announce say from February 25, 2026, Nigerians wey dey apply for UK visit visa go begin receive electronic visa (eVisa) instead of the physical visa sticker wey dem de...","Government of United Kingdom don announce say from February 25, 2026, Nigerians wey dey apply for UK visit visa go begin receive electronic visa (eVisa) instead of the physical visa sticker wey dem dey paste for passport.",radio_web_6346247050800015417_1771484415,False,neutral,Wazobia FM,https://www.wazobiafm.com/news/,web_wazobia_fm,[],0,0,0,"['radio', 'web', 'southwest']"
Labour Don Cry Give Federal Government Over Big Job Loss Wey Dey Come As Protest Shake NAFDAC Office,"Workers for food and beverage sector don come out again go street protest the way dem dey enforce ban on sachet alcohol and PET bottles wey no reach 200ml, and dem dey beg Federal Government make dem quickly intervene so millions of jobs no go loss.",https://www.wazobiafm.com/news/hottori/labour-don-cry-give-federal-government-over-big-job-loss-wey-dey-come-as-protest-shake-nafdac-office/,Wazobia FM,https://www.wazobiafm.com/news/,radio,radio_website,English,Nigeria,Southwest,Lagos,,,radio_collection,radio_hybrid,"Workers for food and beverage sector don come out again go street protest the way dem dey enforce ban on sachet alcohol and PET bottles wey no reach 200ml, and dem dey beg Federal Government make dem ...","Workers for food and beverage sector don come out again go street protest the way dem dey enforce ban on sachet alcohol and PET bottles wey no reach 200ml, and dem dey beg Federal Government make dem quickly intervene so millions of jobs no go loss.",radio_web_-2480325589121654307_1771484415,False,neutral,Wazobia FM,https://www.wazobiafm.com/news/,web_wazobia_fm,[],0,0,0,"['radio', 'web', 'southwest']"
"Electoral Act Drama: Opposition Lawmakers Waka Comot, Dey shout “APC Ole” for Reps","Drama play out for Nigeria House of Representatives on Tuesday, February 17, 2026, as minority opposition lawmakers stage mass walkout from plenary and begin shout “APC Ole” in protest against one controversial clause inside the Electoral Act (Amendment) Bill 2025.",https://www.wazobiafm.com/news/hottori/electoral-act-drama-opposition-lawmakers-waka-comot-dey-shout-apc-ole-for-reps/,Wazobia FM,https://www.wazobiafm.com/news/,radio,radio_website,English,Nigeria,Southwest,Lagos,,,radio_collection,radio_hybrid,"Drama play out for Nigeria House of Representatives on Tuesday, February 17, 2026, as minority opposition lawmakers stage mass walkout from plenary and begin shout “APC Ole” in protest against one con...","Drama play out for Nigeria House of Representatives on Tuesday, February 17, 2026, as minority opposition lawmakers stage mass walkout from plenary and begin shout “APC Ole” in protest against one controversial clause inside the Electoral Act (Amendment) Bill 2025.",radio_web_3768453868530882958_1771484415,False,neutral,Wazobia FM,https://www.wazobiafm.com/news/,web_wazobia_fm,[],0,0,0,"['radio', 'web', 'southwest']"
Abuja Boil as Police Fire Tear Gas on Protesters Wey Dey Demand Electoral Reform,"Abuja witness serious tension on Tuesday, February 17, 2026, as police fire tear gas to scatter protesters wey gather for National Assembly complex to demand stronger electoral safeguards ahead of the 2027 general elections.",https://www.wazobiafm.com/news/hottori/abuja-boil-as-police-fire-tear-gas-on-protesters-wey-dey-demand-electoral-reform/,Wazobia FM,https://www.wazobiafm.com/news/,radio,radio_website,English,Nigeria,Southwest,Lagos,,,radio_collection,radio_hybrid,"Abuja witness serious tension on Tuesday, February 17, 2026, as police fire tear gas to scatter protesters wey gather for National Assembly complex to demand stronger electoral safeguards ahead of the...","Abuja witness serious tension on Tuesday, February 17, 2026, as police fire tear gas to scatter protesters wey gather for National Assembly complex to demand stronger electoral safeguards ahead of the 2027 general elections.",radio_web_-393675871742440859_1771484415,False,neutral,Wazobia FM,https://www.wazobiafm.com/news/,web_wazobia_fm,[],0,0,0,"['radio', 'web', 'southwest']"
